ParcelID,WorkType,Contractor,Status,Applied Date
494105030770,POSSICK-ROOF,ABC ROOFING,CLOSED,03/03/00
494103181610,WELCH/ROOF,ABC ROOFING,CLOSED,03/22/00
494105230240,RE-ROOF,ABC ROOFING,CLOSED,04/04/00
494110022540,HERMAN/ROOF,ABC ROOFING,CLOSED,04/11/00
494104420110,SALTZMAN/ROOF,ABC ROOFING,CLOSED,05/18/00
494111080550,FRANCISCO/ROOF,ABC ROOFING,CLOSED,06/08/00
494103182470,SHINGLE 2300SF,ABC ROOFING,CLOSED,07/13/00
494103160030,O'CONNOR/ROOF,ABC ROOFING,CLOSED,08/29/00
494109021090,CAVE/ROOF,ABC ROOFING,CLOSED,09/07/00
494106020920,ESPUET/ROOF,ABC ROOFING,CLOSED,10/09/00
494103181580,FORSTER/ROOF,ABC ROOFING,CLOSED,10/10/00
494104320060,SCHWALBERG/ROOF,ABC ROOFING,CLOSED,10/25/00
494114101150,ALEXANDER/ROOF,ABC ROOFING,CLOSED,10/25/00
494104460530,STANTON/ROOF,ABC ROOFING,CLOSED,12/28/00
494111080570,MALONEY/ROOF,ABC ROOFING,CLOSED,01/16/01
494103161180,GARCIA/ROOF,ABC ROOFING,CLOSED,02/15/01
494106012340,LIND/REROOF,ABC ROOFING,CLOSED,06/25/01
494108030200,TAM JEWISH CNTR/RM/DRYWAL,JESS AR CONSTRUCTION CORP,CLOSED,07/30/01
494110022480,CURTIS/ROOF,ABC ROOFING,CLOSED,08/08/01
494104320050,OUDENALLER/ROOF,ABC ROOFING,CLOSED,09/11/01
494104490270,HARDY/ROOF,ABC ROOFING,CLOSED,09/17/01
494105100040,MCCANN/ROOF,ABC ROOFING,CLOSED,09/17/01
494106011360,PERNOCK/ROOF,ABC ROOFING,CLOSED,11/14/01
494103181690,REED/ROOF,ABC ROOFING,CLOSED,11/14/01
494104350160,SMALL/ROOF,ABC ROOFING,CLOSED,11/14/01
494109052160,ALEXANDER/REROOF,ABC ROOFING,CLOSED,12/04/01
494103040790,FERGUSON/ROOF,ABC ROOFING,CLOSED,12/27/01
494105040560,JOSEPH/REROOF,ABC ROOFING,CLOSED,02/05/02
494105230690,OWENS/REROOF,ABC ROOFING,CLOSED,03/12/02
494104490250,LEVITT/REROOF,ABC ROOFING,CLOSED,03/21/02
494103AC0000,ALLSTATE-GARMIZO/NEW BD,ELITE CONSTRUCTION INC,CLOSED,03/25/02
494114020900,MOHL/REROOF,ABC ROOFING,CLOSED,03/29/02
494217020540,ESSEX/REROOF,ABC ROOFING,CLOSED,04/22/02
494104440250,SETTY/RE-ROOF 500 SF,ABC ROOFING,CLOSED,05/02/02
494111080530,BARLOW/RE-ROOF,ABC ROOFING,CLOSED,05/06/02
494108051570,DEAL/RE-ROOF,ABC ROOFING,CLOSED,05/16/02
494103031650,ARCARIO/RE-ROOF,ABC ROOFING,CLOSED,07/15/02
494106012900,RUTH/RE-ROOF,ABC ROOFING,CLOSED,07/18/02
494109051710,NAKONECHNY/RE-ROOF,ABC ROOFING,CLOSED,07/22/02
494114030200,CUSICK/RE-ROOF,ABC ROOFING,CLOSED,07/29/02
494113040770,VANDERVLIS/RE-ROOF,ABC ROOFING,CLOSED,07/29/02
494105050680,RE-ROOF/FINKEL,ABC ROOFING,CLOSED,08/01/02
494105042640,DORN/RE-ROOF SHIP PROG,ABC ROOFING,CLOSED,08/14/02
494109052140,THURSTON/RE-ROOF,ABC ROOFING,CLOSED,08/19/02
494103210680,MERCIER /RE-ROOF,ABC ROOFING,CLOSED,10/01/02
494103033400,ALVAREZ/REROOF,ABC ROOFING,CLOSED,10/22/02
494105042700,WEISS/REROOF,ABC ROOFING,CLOSED,11/07/02
494105230320,SALLUZZI/REROOF,ABC ROOFING,CLOSED,01/03/03
494109360010,DR HAFFIZULLA/INT ALT&SAF,ELITE CONSTRUCTION INC,CERTIFICATE ISSUED,01/23/03
494109360010,DR HAFFIZULLA/INT ALT&SAF,ELITE CONSTRUCTION INC,CERTIFICATE ISSUED,01/23/03
494105230800,ALBERT/REROOF SHINGLE,ABC ROOFING,CLOSED,02/18/03
494114030670,WALKER/REROOF MANS&FLT,ABC ROOFING,CLOSED,02/18/03
494103033360,FALAGUERRA/REROOF,ABC ROOFING,CLOSED,02/18/03
494109022460,ARANGO/REROOF FLAT,ABC ROOFING,CLOSED,02/24/03
494104350050,NOF/REROOF TILE,ABC ROOFING,CLOSED,03/17/03
494105230960,MANDERS/RE-ROOF,ABC ROOFING,CLOSED,05/12/03
494110042200,GROVE/RE-ROOF,ABC ROOFING,CLOSED,06/05/03
494108050350,SMOLISO/RE-ROOF,ABC ROOFING,CLOSED,06/11/03
494103181790,DELDOTTO/RE-ROOF,ABC ROOFING,CLOSED,07/24/03
494104340010,LACOGNATA/RE-ROOF,ABC ROOFING,CLOSED,09/05/03
494105033030,MORCZENSKI/REROOF,ABC ROOFING,CLOSED,12/18/03
494104410260,HODGINS/REROOF,ABC ROOFING,CLOSED,01/15/04
494103033390,HAUG/REROOF,ABC ROOFING,CLOSED,03/02/04
494103040510,BERNSTEIN/RE-ROOF,ABC ROOFING,CLOSED,05/05/04
494106020740,SCHNERDT/RE-ROOF,ABC ROOFING,CLOSED,05/26/04
494106022150,HARPER/RE-ROOF,ABC ROOFING,CLOSED,08/13/04
494103162670,MADRO/REROOF,ABC ROOFING,CLOSED,09/23/04
494104350230,SPOSA/RE-ROOF,ABC ROOFING,CLOSED,10/12/04
494104460930,BRAUNSTEIN/RE-ROOF,ABC ROOFING,CLOSED,10/29/04
494104490200,DAVIS/TILE ROOF,ABC ROOFING,CLOSED,12/01/04
494105230720,SOMMERVILLE/ROOF,ABC ROOFING,CLOSED,12/16/04
494106012330,AMERICO/ROOF,ABC ROOFING,CLOSED,12/16/04
494103162570,OWENS/ROOF,ABC ROOFING,CLOSED,12/16/04
494105050060,SEGREDO/ROOF,ABC ROOFING,CLOSED,12/29/04
494105230270,REROOF SHINGLE,ABC ROOFING,CLOSED,03/21/05
494113070050,RAEFORD/RE-ROOF TILE/FLAT,ABC ROOFING,CLOSED,04/12/05
494105040710,MURRAY/ROOF/SHINGLE/FLAT,ABC ROOFING,CLOSED,04/12/05
494109052460,PARSONS/RE-ROOF TILE/FLAT,ABC ROOFING,CLOSED,04/12/05
494106011870,REROOF TILE/CROSDALE,ABC ROOFING,CLOSED,05/11/05
494104490290,AREROOF TILE,HOME OWNER,VOID,05/16/05
494104340090,EXP/REROOF TILE/SEE063350,ABC ROOFING,VOID,05/17/05
494103033300,REROOF FLAT,ABC ROOFING,CLOSED,05/18/05
494109021090,REROOF FLAT AND TILE,ABC ROOFING,CLOSED,05/20/05
494113072180,REROOF FLAT AND TILE,ABC ROOFING,CLOSED,05/26/05
494105230070,REROOF SHINGLE,ABC ROOFING,CLOSED,06/03/05
494104420420,REROOF FLAT AND TILE,ABC ROOFING,CLOSED,07/08/05
494103040030,REROOF FLAT AND TILE,ABC ROOFING,CLOSED,07/14/05
494103041350,REROOF FLAT AND TILE,ABC ROOFING,CLOSED,07/14/05
494103031300,REROOF FLAT AND TILE,ABC ROOFING,CLOSED,07/14/05
494113071660,REROOF SHINGLE AND FLAT,ABC ROOFING,CLOSED,07/27/05
494110021480,REROOF TILE,ABC ROOFING,CLOSED,09/23/05
494104340250,REROOF TILE,ABC ROOFING,CLOSED,10/04/05
494103041580,REROOF FLAT AND TILE,ABC ROOFING,CLOSED,10/13/05
494104470410,HW/ROOF-TILE,ABC ROOFING,CLOSED,11/07/05
494104470570,HW/RE-ROOF TILE/FLAT,ABC ROOFING,CLOSED,11/07/05
494105051360,HW/SHINGLE 2800 S.F,ABC ROOFING,CLOSED,11/08/05
494103060910,HW/RE-ROOF FLAT- 2650 S.F,ABC ROOFING,CLOSED,11/08/05
494110021920,MAILLOUX/RE-ROOF/FLAT,ABC ROOFING,CLOSED,11/16/05
494113071750,FOX/RE-ROOF/FLAT/SHINGLE,ABC ROOFING,CLOSED,11/16/05
494105032270,HW/ROOF FLAT & TILE,ABC ROOFING,CLOSED,11/29/05
494103042540,HW/ROOF TILE /FLAT,ABC ROOFING,CLOSED,11/29/05
494104470460,HW/TILE ROOF,ABC ROOFING,CLOSED,11/29/05
494103190100,HW/TILE ROOF,ABC ROOFING,VOID,11/29/05
494105090020,HW/FLAT & SHINGLE 2925 SF,ABC ROOFING,CLOSED,12/07/05
494106012900,HW/FLAT & TILE S.F 3500,ABC ROOFING,CLOSED,12/07/05
494104460220,HW/TILE ROOF S.F 5300,ABC ROOFING,CLOSED,12/07/05
494104490290,RE-PURCHASE TILE ROOF,ABC ROOFING,CLOSED,12/15/05
494104440150,HW/TILE ROOF SF 4400,ABC ROOFING,CLOSED,01/09/06
494104470320,HW/TILE ROOF SF 4100,ABC ROOFING,CLOSED,01/09/06
494106010110,FRIMET/REROOF,ABC ROOFING,CLOSED,02/07/06
494104460310,TOPCIK/REROOF,ABC ROOFING,CLOSED,02/10/06
494104460700,KENNEDY/REROOF,ABC ROOFING,CLOSED,02/10/06
494104440220,HANZIMANOLIS/REROOF,ABC ROOFING,CLOSED,02/17/06
494108110440,WANDER/REROOF,ABC ROOFING,CLOSED,02/22/06
494103100250,ZIADY/REROOF,ABC ROOFING,CLOSED,02/22/06
494104470690,,ABC ROOFING,CLOSED,03/03/98
494103031600,2600 SF SHINGLE,ABC ROOFING,CLOSED,03/19/98
494103161630,JOSEPH ESSA,ABC ROOFING,CLOSED,04/20/98
494109030460,FERISE DENNIS TRUST,ABC ROOFING,CLOSED,05/01/98
494108051030,"CUSAK, FRANK",ABC ROOFING,CLOSED,06/10/98
494110050290,KRAMER,ABC ROOFING,CLOSED,06/10/98
494113021060,"LOCASALE, GERALD",ABC ROOFING,CLOSED,07/07/98
494105041170,GAILINA,ABC ROOFING,CLOSED,08/14/98
494110042440,KNAPIK,ABC ROOFING,CLOSED,09/01/98
494105032040,,ABC ROOFING,CLOSED,09/14/98
494113100480,,ABC ROOFING,CLOSED,09/14/98
494114090720,,ABC ROOFING,CLOSED,09/22/98
494103033360,,ABC ROOFING,CLOSED,10/16/98
494113070890,,ABC ROOFING,CLOSED,11/19/98
494103030710,THORNE,ABC ROOFING,CLOSED,12/21/98
494109051910,,ABC ROOFING,CLOSED,01/13/99
494105060950,,ABC ROOFING,CLOSED,02/17/99
494105030330,,ABC ROOFING,VOID,03/03/99
494103182470,,ABC ROOFING,VOID,03/17/99
494105090850,,ABC ROOFING,CLOSED,04/13/99
494104AC0550,,ABC ROOFING,CLOSED,04/28/99
494104420020,POLAK,ABC ROOFING,CLOSED,05/12/99
494108052070,,ABC ROOFING,CLOSED,05/25/99
494104420030,,ABC ROOFING,CLOSED,06/15/99
494106021940,,ABC ROOFING,CLOSED,06/29/99
494104490360,,ABC ROOFING,CLOSED,07/12/99
494113111070,,ABC ROOFING,CLOSED,08/09/99
494106012300,,ABC ROOFING,CLOSED,08/09/99
494103031750,2700 SF,ABC ROOFING,CLOSED,08/10/99
494104490340,,ABC ROOFING,CLOSED,09/27/99
494104310040,LOUISE,ABC ROOFING,CLOSED,11/08/99
494110052910,WOODLANDS SCHOOL,ABC ROOFING,CLOSED,11/09/99
494103181870,HENDRY,ABC ROOFING,CLOSED,11/09/99
494104420490,BORAK,ABC ROOFING,CLOSED,11/15/99
494106012320,CASH,ABC ROOFING,CLOSED,11/15/99
494104460870,RUDOFSKY,ABC ROOFING,CLOSED,11/15/99
494105041120,BOTTS/FLAT ROOF,ABC ROOFING,CLOSED,11/16/99
494105090500,REROOF SHINGLES AND FLAT,ABC ROOFING CORP,CLOSED,05/20/15
494103182390,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,11/04/15
494108210500,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,11/06/15
494114020610,REROOF SHINGLE ONLY,ABC ROOFING CORP,CLOSED,12/02/15
494110042140,REROOF FLAT AND TILE,ABC ROOFING CORP,CLOSED,12/02/15
494114040120,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,12/02/15
494106010900,REROOF FLAT ONLY,ABC ROOFING CORP,CLOSED,12/11/15
494113070120,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,01/12/16
494109050790,REROOF TILE AND FLAT DECK,ABC ROOFING CORP,CLOSED,02/05/16
494104461040,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,03/10/16
494106120020,REROOF FLAT,ABC ROOFING CORP,CLOSED,04/08/16
494105041410,REROOF FLAT DECK,ABC ROOFING CORP,CLOSED,05/04/16
494105090450,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,05/16/16
494104320520,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,05/16/16
494112241750,REROOF FLAT ONLY,ABC ROOFING CORP,CLOSED,05/31/16
494111141630,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,06/20/16
494111141610,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,06/20/16
494217021410,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,06/20/16
494109030050,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,09/08/16
494217020570,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,09/13/16
494105100280,RE-ROOF- TILE- SLOPE,ABC ROOFING CORP,CLOSED,10/11/16
494105041520,REROOF FLAT,ABC ROOFING CORP,CLOSED,10/26/16
494106020200,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,11/10/16
494113090050,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,11/17/16
494108211460,REROOF TILE,ABC ROOFING CORP,CLOSED,11/17/16
494104410040,REROOF FLAT,ABC ROOFING CORP,CLOSED,11/17/16
494110031290,RE-ROOF- SHINGLES,ABC ROOFING CORP,CLOSED,12/13/16
494103190760,REROOF FLAT,ABC ROOFING CORP,CLOSED,02/08/17
494108210110,RE-ROOF- TILE,ABC ROOFING CORP,CLOSED,05/16/17
494217021420,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,06/01/17
494217041970,RE-ROOF TILE & FLAT,ABC ROOFING CORP,CLOSED,06/15/17
494104290380,SMC-RE-ROOF SHINGLE FLAT,ABC ROOFING CORP,CLOSED,07/06/17
494104AA0490,RE-ROOF- FLAT,ABC ROOFING CORP,CLOSED,07/06/17
494103180850,RE-ROOF- TILE,ABC ROOFING CORP,CLOSED,07/18/17
494110043670,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,08/21/17
494112240070,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,08/21/17
494108051540,RE-ROOF FLAT,ABC ROOFING CORP,CLOSED,09/13/17
494103051030,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,11/15/17
494105041070,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,12/13/17
494109070140,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,12/13/17
494105031320,SHINGLES/CAT2#17-4395,ABC ROOFING CORP,CLOSED,02/13/18
494103052110,RE-ROOF SHINGLE & FLAT,ABC ROOFING CORP,CLOSED,02/13/18
494104670194,"REROOF SHINGLE, SKYLIGHT",ABC ROOFING CORP,CLOSED,02/27/18
494104420010,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,03/12/18
494106022270,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,04/25/18
494104420490,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,04/25/18
494105032430,REROOF FLAT ONLY,ABC ROOFING CORP,CLOSED,06/13/18
494106010460,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,06/13/18
494108051470,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,APPROVED,07/30/18
494105090620,REROOF FLAT ONLY,ABC ROOFING CORP,CLOSED,08/17/18
494105032660,REROOF SHINGLES,ABC ROOFING CORP,CLOSED,08/17/18
494110021100,REROOF SHINGLES/FLAT,ABC ROOFING CORP,CLOSED,09/20/18
494106010320,BLIER/REROOF,ABC ROOFING CORP,CLOSED,02/24/06
494109051700,SOLARTE/REROOF,ABC ROOFING CORP,CLOSED,03/20/06
494104490180,CILIBRASI/REROOF,ABC ROOFING CORP,CLOSED,03/20/06
494108110050,REROOF SHINGLE/ 3325SF,ABC ROOFING CORP,CLOSED,03/31/06
494106012590,REROOF TILE/FLAT 3300 SF,ABC ROOFING CORP,CLOSED,04/05/06
494105230840,REROOF SHINGLE/2900 SF,ABC ROOFING CORP,CLOSED,04/10/06
494104340090,RENEW05-1810/REROOF TILE,ABC ROOFING CORP,CLOSED,05/02/06
494105100500,REROOF TILE/ 3300 SF,ABC ROOFING CORP,CLOSED,05/16/06
494104460280,REROOF TILE/3950 SF,ABC ROOFING CORP,CLOSED,05/16/06
494104440410,REROOF TILE/ 5050 SF,ABC ROOFING CORP,CLOSED,05/31/06
494104320170,REROOF TILE&FLAT/7000 SF,ABC ROOFING CORP,CLOSED,06/12/06
494106011010,REROOF TILE&FLAT/3000 SF,ABC ROOFING CORP,CLOSED,06/12/06
494218030310,METAL RF REPUR. 10-4046,A&B DESIGN AND CONSTRUCTION IN,CLOSED,06/23/06
494104550010,REROOF TILE/10400,ABC ROOFING CORP,CLOSED,08/03/06
494104550010,REROOF TILE/12200 SF,ABC ROOFING CORP,CLOSED,08/03/06
494104550010,REROOF TILE/12000 SF,ABC ROOFING CORP,CLOSED,08/03/06
494104550010,REROOF TILE/14100 SF,ABC ROOFING CORP,CLOSED,08/03/06
494104550010,REROOF TILE/12100 SF,ABC ROOFING CORP,CLOSED,08/03/06
494104550010,REROOF TILE/10100 SF,ABC ROOFING CORP,CLOSED,08/03/06
494104550010,REROOF TILE/9800 SF,ABC ROOFING CORP,CLOSED,08/03/06
494104550010,REROOF TILE/8250 SF,ABC ROOFING CORP,CLOSED,08/03/06
494104550400,REROOF TILE/750 SF,ABC ROOFING CORP,CLOSED,08/03/06
494104550010,REROOF TILE/10100 SF,ABC ROOFING CORP,CLOSED,08/03/06
494104550010,REROOF TILE/14100 SF,ABC ROOFING CORP,CLOSED,08/03/06
494104550010,REROOF TILE/12100 SF,ABC ROOFING CORP,CLOSED,08/03/06
494104550010,REROOF TILE/14100 SF,ABC ROOFING CORP,CLOSED,08/03/06
494104550010,REROOF TILE/12100 SF,ABC ROOFING CORP,CLOSED,08/03/06
494104490260,REROOF TILE/5300 SF,ABC ROOFING CORP,CLOSED,08/04/06
494104320410,REROOF TILE/6350 SF,ABC ROOFING CORP,CLOSED,08/10/06
494113060060,REROOF FLAT/460 SF,ABC ROOFING CORP,CLOSED,09/25/06
494103182000,RROOF SHINGLE&FLAT/3250SF,ABC ROOFING CORP,CLOSED,12/20/06
494104460230,REROOF TILE/4200 SF,ABC ROOFING CORP,CLOSED,12/20/06
494104AA0660,RROOF SHINGLE&FLAT/3350SF,ABC ROOFING CORP,CLOSED,12/20/06
494103181790,REROOF FLAT ONLY/500 SF,ABC ROOFING CORP,CLOSED,06/20/07
494105051200,REROOF FLAT ONLY/600SF,ABC ROOFING CORP,CLOSED,07/05/07
494113060060,REROOF SHINGLE/2100SF,ABC ROOFING CORP,CLOSED,07/27/07
494105230640,BONADIO-SHINGLE ROOF,ABC ROOFING CORP,CLOSED,12/06/07
494104440370,REROOF TILE TO TILE 4800,ABC ROOFING CORP,CLOSED,12/26/07
494106010470,REROOF TILE/FLAT**3050SF,ABC ROOFING CORP,CLOSED,01/29/08
494104470260,REROOF TILE 2900,ABC ROOFING CORP,CLOSED,06/11/08
494106011150,NEW TILE ROOF 7 FLAT DEC,ABC ROOFING CORP,CLOSED,09/29/08
494103181780,REROOF TILE,ABC ROOFING CORP,CLOSED,12/02/08
494106020540,TILE/FLAT REROOF *2460SF,ABC ROOFING CORP,CLOSED,06/09/09
494103161080,REROOF SHINGLES,ABC ROOFING CORP,CLOSED,07/02/09
494104AC0610,REROOF TILE,ABC ROOFING CORP,CLOSED,07/10/09
494105060130,EXP - REROOF FLAT ROOF,ABC ROOFING CORP,CLOSED,08/06/09
494114030390,REROOF TILE & FLAT,ABC ROOFING CORP,CLOSED,08/11/09
494106010240,REROOF WITH TILE,ABC ROOFING CORP,CLOSED,10/23/09
494105050200,REROOF TILE 2200SF,ABC ROOFING CORP,CLOSED,11/10/09
494105040750,RE-ROOF- FLAT ROOF,ABC ROOFING CORP,CLOSED,01/14/10
494111090180,EXP - REPLACE FLAT ROOF,ABC ROOFING CORP,CLOSED,01/21/10
494104AA0290,FLAT ONLY W/ 4X4 SKYL/650,ABC ROOFING CORP,CLOSED,04/27/10
494110041340,REROOF FLAT ONLY/450SF,ABC ROOFING CORP,CLOSED,04/27/10
494105050700,SHINGLE ONLY/2150SF,ABC ROOFING CORP,CLOSED,06/03/10
494112241930,REROOF TILE & FLAT,ABC ROOFING CORP,CLOSED,06/14/10
494106021120,REROOF FLAT & SHINGLES,ABC ROOFING CORP,CLOSED,06/28/10
494106010190,RE-ROOF TILE,ABC ROOFING CORP,CLOSED,08/19/10
494103032630,REROOF FLAT 350SF,ABC ROOFING CORP,CLOSED,09/28/10
494104AA0640,REROOF FLAT,ABC ROOFING CORP,CLOSED,12/01/10
494103182590,RE-ROOF TILE,ABC ROOFING CORP,CLOSED,03/09/11
494106022020,REROOF SLOPE WITH TILE,ABC ROOFING CORP,CLOSED,10/14/11
494104AA0640,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,11/02/11
494104290360,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,11/28/11
494103150140,RE-ROOF FLAT,ABC ROOFING CORP,CLOSED,02/08/12
494103161320,TILE & FLAT REROOF/2400SF,ABC ROOFING CORP,CLOSED,03/26/12
494113040870,SHINGLE & FLAT/1800SF,ABC ROOFING CORP,CLOSED,03/26/12
494104440190,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,06/29/12
494104420210,RE-ROOF SHINGLES,ABC ROOFING CORP,CLOSED,07/06/12
494113070980,REROOF SHINGLE ONLY,ABC ROOFING CORP,CLOSED,08/07/12
494105031720,BAIERLEIN-RE-ROOF FLAT,ABC ROOFING CORP,CLOSED,10/16/12
494217040450,TILE/FLAT REROOF/2100SF,ABC ROOFING CORP,CLOSED,11/19/12
494103100920,SHINGLE MANSARD/FLAT/1700,ABC ROOFING CORP,CLOSED,12/17/12
494103080390,RE-ROOF FLAT,ABC ROOFING CORP,CLOSED,03/15/13
494112242020,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,05/16/13
494110031290,REROOF FLAT ONLY,ABC ROOFING CORP,CLOSED,06/14/13
494105060450,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,08/07/13
494104290380,SMC-REROOF-SEE 17-3035,ABC ROOFING CORP,CANCELLED,09/03/13
494105041500,REROOF SHINGLE ONLY,ABC ROOFING CORP,CLOSED,10/04/13
494103181600,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,12/30/13
494103161350,REROOF TILE ONLY/2400SF,ABC ROOFING CORP,CLOSED,01/09/14
494106020940,REROOF SHINGLE/1600SF,ABC ROOFING CORP,CLOSED,03/11/14
494104410110,Richard Gaynor,ABC ROOFING CORP,CLOSED,04/01/14
494110052910,REROOF FLAT W AC & EL,ABC ROOFING CORP,CLOSED,07/31/14
494110052910,REROOF FLAT W AC & EL,ABC ROOFING CORP,CLOSED,07/31/14
494106022470,REROOF FLAT,ABC ROOFING CORP,CLOSED,02/20/15
494217050080,REROOF SHINGLE/1700SF,ABC ROOFING CORP,CLOSED,04/01/15
494105090500,REROOF SHINGLES AND FLAT,ABC ROOFING CORP,CLOSED,05/20/15
494108052130,REROOF FLAT DECK/500SF,ABC ROOFING CORP,CLOSED,09/10/15
494103182390,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,11/04/15
494108210500,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,11/06/15
494114020610,REROOF SHINGLE ONLY,ABC ROOFING CORP,CLOSED,12/02/15
494110042140,REROOF FLAT AND TILE,ABC ROOFING CORP,CLOSED,12/02/15
494114040120,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,12/02/15
494106010900,REROOF FLAT ONLY,ABC ROOFING CORP,CLOSED,12/11/15
494108052010,REROOF TILE AND FLAT/3300,ABC ROOFING CORP,CLOSED,12/21/15
494113070120,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,01/12/16
494106021050,REROOF TILE & FLAT/11780,ABC ROOFING CORP,CLOSED,02/01/16
494109050790,REROOF TILE AND FLAT DECK,ABC ROOFING CORP,CLOSED,02/05/16
494110020070,REROOF SHINGLE ONLY,ABC ROOFING CORP,CLOSED,03/02/16
494104461040,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,03/10/16
494106120020,REROOF FLAT,ABC ROOFING CORP,CLOSED,04/08/16
494104AA0270,REROOF TILE/FLAT *3300SF,ABC ROOFING CORP,CLOSED,05/02/16
494105041410,REROOF FLAT DECK,ABC ROOFING CORP,CLOSED,05/04/16
494105090450,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,05/16/16
494104320520,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,05/16/16
494106120020,"REROOF FLAT/25,000SF",ABC ROOFING CORP,IN PLAN CHECK,05/20/16
494112241750,REROOF FLAT ONLY,ABC ROOFING CORP,CLOSED,05/31/16
494111141630,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,06/20/16
494111141610,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,06/20/16
494217021410,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,06/20/16
494109030050,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,09/08/16
494217020570,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,09/13/16
494105100280,RE-ROOF- TILE- SLOPE,ABC ROOFING CORP,CLOSED,10/11/16
494105041520,REROOF FLAT,ABC ROOFING CORP,CLOSED,10/26/16
494106020200,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,11/10/16
494113090050,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,11/17/16
494108211460,REROOF TILE,ABC ROOFING CORP,CLOSED,11/17/16
494104410040,REROOF FLAT,ABC ROOFING CORP,CLOSED,11/17/16
494110031290,RE-ROOF- SHINGLES,ABC ROOFING CORP,CLOSED,12/13/16
494113111830,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,APPROVED,01/24/17
494103190760,REROOF FLAT,ABC ROOFING CORP,CLOSED,02/08/17
494108210110,RE-ROOF- TILE,ABC ROOFING CORP,CLOSED,05/16/17
494217021420,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,06/01/17
494217041970,RE-ROOF TILE & FLAT,ABC ROOFING CORP,CLOSED,06/15/17
494104290380,SMC-RE-ROOF SHINGLE FLAT,ABC ROOFING CORP,CLOSED,07/06/17
494104AA0490,RE-ROOF- FLAT,ABC ROOFING CORP,CLOSED,07/06/17
494103180850,RE-ROOF- TILE,ABC ROOFING CORP,CLOSED,07/18/17
494110043670,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,08/21/17
494112240070,REROOF TILE ONLY,ABC ROOFING CORP,CLOSED,08/21/17
494108051540,RE-ROOF FLAT,ABC ROOFING CORP,CLOSED,09/13/17
494103051030,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,11/15/17
494106022930,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,12/12/17
494105041070,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,12/13/17
494109070140,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,12/13/17
494108110320,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,01/12/18
494108110320,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,01/12/18
